filename,path,piece_id,makam,form,usul,title,composer,source_format,duration_quarters,n_notes,pitch_class_entropy,rhythmic_complexity,note_density,pitch_range,unique_pitch_count,phase_entropy,has_pitch_bend_or_perde
rast--sarki--azeriyuruksemai--ben_yarali--zeki_duygulu.mid,symbtr/rast--sarki--azeriyuruksemai--ben_yarali--zeki_duygulu.mid,rast--sarki--azeriyuruksemai--ben_yarali--zeki_duygulu,rast,sarki,azeriyuruksemai,ben_yarali,zeki_duygulu,midi,54.4625,191,2.602034671275861,1.0126336129911528,3.507000229515722,11.0,7.0,2.9854842692426207,True
rast--sarki--cengiharbi--bulan_ozunu--refik_fersan.mid,symbtr/rast--sarki--cengiharbi--bulan_ozunu--refik_fersan.mid,rast--sarki--cengiharbi--bulan_ozunu--refik_fersan,rast,sarki,cengiharbi,bulan_ozunu,refik_fersan,midi,161.35416666666666,351,2.5873756500587644,0.3370925558243528,2.175338928340865,11.0,9.0,2.9884241578582014,True
rast--sarki--curcuna--aglasam_her--gulbenkyan.mid,symbtr/rast--sarki--curcuna--aglasam_her--gulbenkyan.mid,rast--sarki--curcuna--aglasam_her--gulbenkyan,rast,sarki,curcuna,aglasam_her,gulbenkyan,midi,193.85625,470,2.8809665522998227,1.1294086833118202,2.4244768997646453,11.0,8.0,2.9974061552763347,True
rast--sarki--curcuna--anlatayim_halimi--tanburi_ali_efendi.mid,symbtr/rast--sarki--curcuna--anlatayim_halimi--tanburi_ali_efendi.mid,rast--sarki--curcuna--anlatayim_halimi--tanburi_ali_efendi,rast,sarki,curcuna,anlatayim_halimi,tanburi_ali_efendi,midi,129.95,245,2.906765310172913,1.573660574303063,1.8853405155829168,11.0,9.0,2.986348092811629,True
rast--sarki--curcuna--asik_oldur--haci_arif_bey.mid,symbtr/rast--sarki--curcuna--asik_oldur--haci_arif_bey.mid,rast--sarki--curcuna--asik_oldur--haci_arif_bey,rast,sarki,curcuna,asik_oldur,haci_arif_bey,midi,176.31041666666667,326,2.802402950703163,1.750293644697525,1.8490115681385813,11.0,11.0,2.9902551590140445,True
rast--sarki--curcuna--aylar_geciyor--selahaddin_pinar.mid,symbtr/rast--sarki--curcuna--aylar_geciyor--selahaddin_pinar.mid,rast--sarki--curcuna--aylar_geciyor--selahaddin_pinar,rast,sarki,curcuna,aylar_geciyor,selahaddin_pinar,midi,216.45833333333331,415,3.216622893049144,1.5567397329883694,1.9172281039461017,11.0,11.0,2.98890195971691,True
rast--sarki--curcuna--gamdan_azade--rifat_bey.mid,symbtr/rast--sarki--curcuna--gamdan_azade--rifat_bey.mid,rast--sarki--curcuna--gamdan_azade--rifat_bey,rast,sarki,curcuna,gamdan_azade,rifat_bey,midi,216.6708333333333,450,2.962920202872492,1.4064361697584546,2.0768831368627527,11.0,10.0,2.9851510441292186,True
rast--sarki--curcuna--icime_hep--yildirim_gurses.mid,symbtr/rast--sarki--curcuna--icime_hep--yildirim_gurses.mid,rast--sarki--curcuna--icime_hep--yildirim_gurses,rast,sarki,curcuna,icime_hep,yildirim_gurses,midi,207.37916666666663,339,3.035382899724615,1.0891572428236662,1.6346868658455729,11.0,10.0,2.99541222393068,True
rast--sarki--curcuna--mey-i_lalinle--tatyos_efendi.mid,symbtr/rast--sarki--curcuna--mey-i_lalinle--tatyos_efendi.mid,rast--sarki--curcuna--mey-i_lalinle--tatyos_efendi,rast,sarki,curcuna,mey-i_lalinle,tatyos_efendi,midi,139.85833333333332,345,2.868848669099964,1.2167325493487244,2.466781862599059,11.0,9.0,2.9922575971955085,True
rast--sarki--curcuna--neyledi_gor--haci_arif_bey.mid,symbtr/rast--sarki--curcuna--neyledi_gor--haci_arif_bey.mid,rast--sarki--curcuna--neyledi_gor--haci_arif_bey,rast,sarki,curcuna,neyledi_gor,haci_arif_bey,midi,386.6666666666667,387,3.060066149322106,1.292917853368939,1.0008620689655172,11.0,11.0,2.99690619309554,True
rast--sarki--curcuna--nihansin_dideden--haci_faik_bey.mid,symbtr/rast--sarki--curcuna--nihansin_dideden--haci_faik_bey.mid,rast--sarki--curcuna--nihansin_dideden--haci_faik_bey,rast,sarki,curcuna,nihansin_dideden,haci_faik_bey,midi,143.33333333333334,303,2.706740233997288,1.618216510091499,2.113953488372093,11.0,9.0,2.9918138544430133,True
rast--sarki--curcuna--yalniz_benim--selahaddin_pinar.mid,symbtr/rast--sarki--curcuna--yalniz_benim--selahaddin_pinar.mid,rast--sarki--curcuna--yalniz_benim--selahaddin_pinar,rast,sarki,curcuna,yalniz_benim,selahaddin_pinar,midi,147.96666666666667,343,2.9956511786291977,0.8826024684922967,2.318089659833296,11.0,10.0,2.9871391737291706,True
rast--sarki--curcuna--yoksun_bu--zeki_muren.mid,symbtr/rast--sarki--curcuna--yoksun_bu--zeki_muren.mid,rast--sarki--curcuna--yoksun_bu--zeki_muren,rast,sarki,curcuna,yoksun_bu,zeki_muren,midi,193.53333333333333,411,2.9288895663767804,1.026200855796758,2.1236651739579746,11.0,9.0,2.98845031920008,True
rast--sarki--devrihindi--cesm-i_mahmurun--haci_arif_bey.mid,symbtr/rast--sarki--devrihindi--cesm-i_mahmurun--haci_arif_bey.mid,rast--sarki--devrihindi--cesm-i_mahmurun--haci_arif_bey,rast,sarki,devrihindi,cesm-i_mahmurun,haci_arif_bey,midi,187.43541666666667,378,2.894675275389623,1.5567296388691263,2.016694639264636,11.0,9.0,2.9917296390093795,True
rast--sarki--devrihindi--ehl-i_dil--haci_arif_bey.mid,symbtr/rast--sarki--devrihindi--ehl-i_dil--haci_arif_bey.mid,rast--sarki--devrihindi--ehl-i_dil--haci_arif_bey,rast,sarki,devrihindi,ehl-i_dil,haci_arif_bey,midi,204.2375,388,3.138693918295143,1.5895650085289177,1.8997490666503456,11.0,10.0,2.9600840703279045,True
rast--sarki--devrihindi--gonlumun_ezhar--fehmi_tokay.mid,symbtr/rast--sarki--devrihindi--gonlumun_ezhar--fehmi_tokay.mid,rast--sarki--devrihindi--gonlumun_ezhar--fehmi_tokay,rast,sarki,devrihindi,gonlumun_ezhar,fehmi_tokay,midi,177.97291666666666,364,2.9271483837555783,1.5218681589446028,2.0452550130520795,11.0,10.0,2.9964119841626484,True
rast--sarki--devrihindi--senden_ayri--huseyin_coskuner.mid,symbtr/rast--sarki--devrihindi--senden_ayri--huseyin_coskuner.mid,rast--sarki--devrihindi--senden_ayri--huseyin_coskuner,rast,sarki,devrihindi,senden_ayri,huseyin_coskuner,midi,184.52083333333331,437,2.950908285551559,1.822937272569008,2.368296262842949,11.0,10.0,2.9964917693718105,True
rast--sarki--duyek--baharin_gulleri--dramali_hasan_hasguler.mid,symbtr/rast--sarki--duyek--baharin_gulleri--dramali_hasan_hasguler.mid,rast--sarki--duyek--baharin_gulleri--dramali_hasan_hasguler,rast,sarki,duyek,baharin_gulleri,dramali_hasan_hasguler,midi,232.0,552,2.9395343565858263,0.7303926212419697,2.3793103448275863,11.0,10.0,2.9882122242868583,True
rast--sarki--duyek--bana_nasil--alaeddin_yavasca.mid,symbtr/rast--sarki--duyek--bana_nasil--alaeddin_yavasca.mid,rast--sarki--duyek--bana_nasil--alaeddin_yavasca,rast,sarki,duyek,bana_nasil,alaeddin_yavasca,midi,255.95,570,2.954537363651422,1.6857382055929966,2.2269974604414924,11.0,10.0,2.960521261197824,True
rast--sarki--duyek--belki_bir_sabah--sekip_ayhan_ozisik.mid,symbtr/rast--sarki--duyek--belki_bir_sabah--sekip_ayhan_ozisik.mid,rast--sarki--duyek--belki_bir_sabah--sekip_ayhan_ozisik,rast,sarki,duyek,belki_bir_sabah,sekip_ayhan_ozisik,midi,239.67291666666668,472,3.005190381775928,0.949610332382667,1.9693505906487137,11.0,11.0,2.978015688908872,True
rast--sarki--duyek--ben_kuskunum--baki_duyarlar.mid,symbtr/rast--sarki--duyek--ben_kuskunum--baki_duyarlar.mid,rast--sarki--duyek--ben_kuskunum--baki_duyarlar,rast,sarki,duyek,ben_kuskunum,baki_duyarlar,midi,218.08125,505,2.8025161683134483,0.8093201611915696,2.3156507035795144,11.0,8.0,2.9848589962988665,True
rast--sarki--duyek--bir_gonul--ferit_sidal.mid,symbtr/rast--sarki--duyek--bir_gonul--ferit_sidal.mid,rast--sarki--duyek--bir_gonul--ferit_sidal,rast,sarki,duyek,bir_gonul,ferit_sidal,midi,192.0,445,2.9043301169401863,1.4353101611939556,2.317708333333333,11.0,9.0,2.9987407591831867,True
rast--sarki--duyek--gittigin_yollari--ali_senozan.mid,symbtr/rast--sarki--duyek--gittigin_yollari--ali_senozan.mid,rast--sarki--duyek--gittigin_yollari--ali_senozan,rast,sarki,duyek,gittigin_yollari,ali_senozan,midi,111.9,223,2.761281775492684,1.4900334924683722,1.992850759606792,11.0,8.0,2.992024424009683,True
rast--sarki--duyek--gorsem_seni--dede_efendi.mid,symbtr/rast--sarki--duyek--gorsem_seni--dede_efendi.mid,rast--sarki--duyek--gorsem_seni--dede_efendi,rast,sarki,duyek,gorsem_seni,dede_efendi,midi,159.95,345,2.79785454353434,1.6414694449869751,2.156924038762113,11.0,8.0,2.948064778725789,True
rast--sarki--duyek--her_telden--sakir_aga.mid,symbtr/rast--sarki--duyek--her_telden--sakir_aga.mid,rast--sarki--duyek--her_telden--sakir_aga,rast,sarki,duyek,her_telden,sakir_aga,midi,159.95,317,2.821731533953725,1.8814504727996613,1.9818693341669276,11.0,9.0,2.9891896948859134,True
rast--sarki--duyek--hicran_olacaksa--ferit_sidal.mid,symbtr/rast--sarki--duyek--hicran_olacaksa--ferit_sidal.mid,rast--sarki--duyek--hicran_olacaksa--ferit_sidal,rast,sarki,duyek,hicran_olacaksa,ferit_sidal,midi,166.06666666666666,411,2.8953644641006044,0.8981182267243775,2.474909674829386,11.0,11.0,2.964940574798772,True
rast--sarki--duyek--istanbulu_artik--erol_sayan.mid,symbtr/rast--sarki--duyek--istanbulu_artik--erol_sayan.mid,rast--sarki--duyek--istanbulu_artik--erol_sayan,rast,sarki,duyek,istanbulu_artik,erol_sayan,midi,167.26458333333332,449,2.7727703230405094,1.948347627587682,2.6843698232590585,11.0,9.0,2.991801222073588,True
rast--sarki--duyek--kustum_artik_geceye--sinan_sipahi.mid,symbtr/rast--sarki--duyek--kustum_artik_geceye--sinan_sipahi.mid,rast--sarki--duyek--kustum_artik_geceye--sinan_sipahi,rast,sarki,duyek,kustum_artik_geceye,sinan_sipahi,midi,138.02083333333334,270,2.807485279668607,1.831410122942251,1.95622641509434,11.0,9.0,2.9934061842780086,True
rast--sarki--duyek--ne_sarkilarda--omer_dilek.mid,symbtr/rast--sarki--duyek--ne_sarkilarda--omer_dilek.mid,rast--sarki--duyek--ne_sarkilarda--omer_dilek,rast,sarki,duyek,ne_sarkilarda,omer_dilek,midi,146.58333333333334,249,2.9779197403553086,1.8325965223802847,1.6986924388857303,11.0,11.0,2.986505596042233,True
rast--sarki--duyek--o_dudaklar--sadettin_kaynak.mid,symbtr/rast--sarki--duyek--o_dudaklar--sadettin_kaynak.mid,rast--sarki--duyek--o_dudaklar--sadettin_kaynak,rast,sarki,duyek,o_dudaklar,sadettin_kaynak,midi,272.5,805,2.9910086784130536,0.7667226724770991,2.9541284403669725,11.0,11.0,2.9588652111527685,True
rast--sarki--duyek--omrumce_hep--irfan_ozbakir.mid,symbtr/rast--sarki--duyek--omrumce_hep--irfan_ozbakir.mid,rast--sarki--duyek--omrumce_hep--irfan_ozbakir,rast,sarki,duyek,omrumce_hep,irfan_ozbakir,midi,147.3625,395,2.8124347025095604,1.6073154518401018,2.6804648401051825,11.0,8.0,2.9871414033850168,True
rast--sarki--duyek--saclarin_tarumar--sekip_ayhan_ozisik.mid,symbtr/rast--sarki--duyek--saclarin_tarumar--sekip_ayhan_ozisik.mid,rast--sarki--duyek--saclarin_tarumar--sekip_ayhan_ozisik,rast,sarki,duyek,saclarin_tarumar,sekip_ayhan_ozisik,midi,231.825,423,3.041204571308087,1.0002463660310963,1.824652216111291,11.0,10.0,2.990963350180358,True
rast--sarki--duyek--senin_askinla_cakoldum--basmaci_abdi_efendi.mid,symbtr/rast--sarki--duyek--senin_askinla_cakoldum--basmaci_abdi_efendi.mid,rast--sarki--duyek--senin_askinla_cakoldum--basmaci_abdi_efendi,rast,sarki,duyek,senin_askinla_cakoldum,basmaci_abdi_efendi,midi,127.95,267,3.081794638382049,1.804872376095015,2.086752637749121,11.0,11.0,2.997727498550361,True
rast--sarki--duyek--sensiz_kalan--irfan_ozbakir.mid,symbtr/rast--sarki--duyek--sensiz_kalan--irfan_ozbakir.mid,rast--sarki--duyek--sensiz_kalan--irfan_ozbakir,rast,sarki,duyek,sensiz_kalan,irfan_ozbakir,midi,215.95,479,2.8986298140444298,1.5956171658360891,2.2181060430655246,11.0,8.0,2.9942919082490955,True
rast--sarki--duyek--sevmekten_kim--teoman_alpay.mid,symbtr/rast--sarki--duyek--sevmekten_kim--teoman_alpay.mid,rast--sarki--duyek--sevmekten_kim--teoman_alpay,rast,sarki,duyek,sevmekten_kim,teoman_alpay,midi,147.23125,514,2.917831065427525,1.6696326136267496,3.4911066774207247,11.0,10.0,2.998108751052379,True
rast--sarki--duyek--uftadenim_ey--dede_efendi.mid,symbtr/rast--sarki--duyek--uftadenim_ey--dede_efendi.mid,rast--sarki--duyek--uftadenim_ey--dede_efendi,rast,sarki,duyek,uftadenim_ey,dede_efendi,midi,158.95,414,2.9942967693450826,1.4585484854237176,2.604592639194716,11.0,10.0,2.9934591568134445,True
rast--sarki--duyek--unut_beni--sukru_tunar.mid,symbtr/rast--sarki--duyek--unut_beni--sukru_tunar.mid,rast--sarki--duyek--unut_beni--sukru_tunar,rast,sarki,duyek,unut_beni,sukru_tunar,midi,199.76875,549,2.973121446443048,0.6421327136499204,2.748177580327253,11.0,10.0,2.983421251579074,True
rast--sarki--duyek--yemin_ettim--selahattin_inal.mid,symbtr/rast--sarki--duyek--yemin_ettim--selahattin_inal.mid,rast--sarki--duyek--yemin_ettim--selahattin_inal,rast,sarki,duyek,yemin_ettim,selahattin_inal,midi,239.9,477,3.012117637542745,1.7399918703684545,1.988328470195915,11.0,10.0,2.9890618318722506,True
rast--sarki--duyek--yok_mu_cana--lemi_atli.mid,symbtr/rast--sarki--duyek--yok_mu_cana--lemi_atli.mid,rast--sarki--duyek--yok_mu_cana--lemi_atli,rast,sarki,duyek,yok_mu_cana,lemi_atli,midi,228.4875,462,2.969349286801231,1.9610353033041237,2.021992450352864,11.0,10.0,2.9772340908583272,True
rast--sarki--evfer--kordonboyu--erol_sayan.mid,symbtr/rast--sarki--evfer--kordonboyu--erol_sayan.mid,rast--sarki--evfer--kordonboyu--erol_sayan,rast,sarki,evfer,kordonboyu,erol_sayan,midi,129.98541666666668,255,2.754835112698909,1.3757155359905633,1.9617585306043943,11.0,7.0,2.9760901421866963,True
rast--sarki--kapali_curcuna--hatirimdan_cikmaz--haci_arif_bey.mid,symbtr/rast--sarki--kapali_curcuna--hatirimdan_cikmaz--haci_arif_bey.mid,rast--sarki--kapali_curcuna--hatirimdan_cikmaz--haci_arif_bey,rast,sarki,kapali curcuna,hatirimdan_cikmaz,haci_arif_bey,midi,225.0,481,2.930878334873293,1.2863467011127652,2.137777777777778,11.0,9.0,2.99468097872774,True
rast--sarki--kapali_curcuna--nedendir_bu--sevki_bey.mid,symbtr/rast--sarki--kapali_curcuna--nedendir_bu--sevki_bey.mid,rast--sarki--kapali_curcuna--nedendir_bu--sevki_bey,rast,sarki,kapali curcuna,nedendir_bu,sevki_bey,midi,177.59791666666666,404,2.848707722560907,1.1182148097023772,2.27480145928889,11.0,8.0,2.9860132504941204,True
rast--sarki--musemmen--hab-gahi--giriftzen_asim_bey.mid,symbtr/rast--sarki--musemmen--hab-gahi--giriftzen_asim_bey.mid,rast--sarki--musemmen--hab-gahi--giriftzen_asim_bey,rast,sarki,musemmen,hab-gahi,giriftzen_asim_bey,midi,188.9520833333333,386,2.894074487139918,1.814218971199117,2.0428459596238024,11.0,9.0,2.996261673902487,True
rast--sarki--musemmen--vuslatindan_gayri--haci_arif_bey.mid,symbtr/rast--sarki--musemmen--vuslatindan_gayri--haci_arif_bey.mid,rast--sarki--musemmen--vuslatindan_gayri--haci_arif_bey,rast,sarki,musemmen,vuslatindan_gayri,haci_arif_bey,midi,190.45,417,2.924205666244626,1.6438226769249562,2.1895510632712,11.0,9.0,2.979985735195531,True
rast--sarki--nimsofyan--bu_kadar--rustu_sardag.mid,symbtr/rast--sarki--nimsofyan--bu_kadar--rustu_sardag.mid,rast--sarki--nimsofyan--bu_kadar--rustu_sardag,rast,sarki,nimsofyan,bu_kadar,rustu_sardag,midi,117.25416666666666,288,2.7579733567052047,2.044515707589465,2.456202693578764,11.0,9.0,2.9972480425450447,True
rast--sarki--nimsofyan--ruya_gibi--mehmet_ilgin.mid,symbtr/rast--sarki--nimsofyan--ruya_gibi--mehmet_ilgin.mid,rast--sarki--nimsofyan--ruya_gibi--mehmet_ilgin,rast,sarki,nimsofyan,ruya_gibi,mehmet_ilgin,midi,93.925,215,3.026717173938643,1.382053879969473,2.28906042054831,11.0,10.0,2.979256077958234,True
rast--sarki--nimsofyan--seni_nasil--irfan_ozbakir.mid,symbtr/rast--sarki--nimsofyan--seni_nasil--irfan_ozbakir.mid,rast--sarki--nimsofyan--seni_nasil--irfan_ozbakir,rast,sarki,nimsofyan,seni_nasil,irfan_ozbakir,midi,108.22291666666666,275,2.675599366992295,1.5896798462119195,2.54105145629199,11.0,7.0,2.996452864521376,True
rast--sarki--nimsofyan--yapraklara_dallara--.mid,symbtr/rast--sarki--nimsofyan--yapraklara_dallara--.mid,rast--sarki--nimsofyan--yapraklara_dallara--,rast,sarki,nimsofyan,yapraklara_dallara,,midi,81.25,151,3.035448117788447,1.9392920846468764,1.8584615384615384,11.0,10.0,2.989377899997313,True
rast--sarki--semai--askim_guzel--neveser_kokdes.mid,symbtr/rast--sarki--semai--askim_guzel--neveser_kokdes.mid,rast--sarki--semai--askim_guzel--neveser_kokdes,rast,sarki,semai,askim_guzel,neveser_kokdes,midi,196.425,368,3.0327577415805305,1.626423116045745,1.8734886088837976,11.0,11.0,2.9795056689401864,True
rast--sarki--semai--gecsin_gunler--erol_sayan.mid,symbtr/rast--sarki--semai--gecsin_gunler--erol_sayan.mid,rast--sarki--semai--gecsin_gunler--erol_sayan,rast,sarki,semai,gecsin_gunler,erol_sayan,midi,273.72083333333336,427,2.8232832834626853,1.784412378634784,1.5599835598922258,11.0,9.0,2.988216391572688,True
rast--sarki--semai--hayal_ufkunda--neveser_kokdes.mid,symbtr/rast--sarki--semai--hayal_ufkunda--neveser_kokdes.mid,rast--sarki--semai--hayal_ufkunda--neveser_kokdes,rast,sarki,semai,hayal_ufkunda,neveser_kokdes,midi,218.15625,280,2.791003712971767,2.065574501383395,1.2834837415843003,11.0,8.0,2.995688913074982,True
rast--sarki--semai--perisan_saclarin--yesari_asim_arsoy.mid,symbtr/rast--sarki--semai--perisan_saclarin--yesari_asim_arsoy.mid,rast--sarki--semai--perisan_saclarin--yesari_asim_arsoy,rast,sarki,semai,perisan_saclarin,yesari_asim_arsoy,midi,329.925,586,2.7184434400183344,1.9936888551655836,1.7761612487686596,11.0,8.0,2.9759156695409748,True
rast--sarki--semai--sevmek_seni--neveser_kokdes.mid,symbtr/rast--sarki--semai--sevmek_seni--neveser_kokdes.mid,rast--sarki--semai--sevmek_seni--neveser_kokdes,rast,sarki,semai,sevmek_seni,neveser_kokdes,midi,216.0,360,3.0127116743166518,1.837840346002702,1.6666666666666667,11.0,10.0,2.972316241055074,True
rast--sarki--semai--yine_bir_gulnihal--dede_efendi.mid,symbtr/rast--sarki--semai--yine_bir_gulnihal--dede_efendi.mid,rast--sarki--semai--yine_bir_gulnihal--dede_efendi,rast,sarki,semai,yine_bir_gulnihal,dede_efendi,midi,115.2,240,3.0543593056466047,1.6014330280526772,2.083333333333333,11.0,11.0,2.9525891527698143,True
rast--sarki--semai--yoksun_diye--erol_sayan.mid,symbtr/rast--sarki--semai--yoksun_diye--erol_sayan.mid,rast--sarki--semai--yoksun_diye--erol_sayan,rast,sarki,semai,yoksun_diye,erol_sayan,midi,172.275,259,2.7799192723327693,1.6766025051617377,1.503410245247424,11.0,8.0,2.987692215224772,True
rast--sarki--senginsemai--bilmem_ki--selanikli_ahmed_bey.mid,symbtr/rast--sarki--senginsemai--bilmem_ki--selanikli_ahmed_bey.mid,rast--sarki--senginsemai--bilmem_ki--selanikli_ahmed_bey,rast,sarki,senginsemai,bilmem_ki,selanikli_ahmed_bey,midi,174.34583333333333,389,2.889201974255935,1.7943877120188858,2.2311975718758217,11.0,10.0,2.991822759980031,True
rast--sarki--senginsemai--bir_gonlume--tatyos_efendi.mid,symbtr/rast--sarki--senginsemai--bir_gonlume--tatyos_efendi.mid,rast--sarki--senginsemai--bir_gonlume--tatyos_efendi,rast,sarki,senginsemai,bir_gonlume,tatyos_efendi,midi,213.26666666666668,438,2.7925544984344914,1.8645846833230533,2.053766802125664,11.0,9.0,2.991549356653864,True
rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli.mid,symbtr/rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli.mid,rast--sarki--senginsemai--bu_zevk_u_safa--lemi_atli,rast,sarki,senginsemai,bu_zevk_u_safa,lemi_atli,midi,196.58333333333331,276,2.9600298001262004,1.4721284400062482,1.4039847392963118,11.0,10.0,2.9799070873068128,True
rast--sarki--senginsemai--dil_bir--dede_efendi.mid,symbtr/rast--sarki--senginsemai--dil_bir--dede_efendi.mid,rast--sarki--senginsemai--dil_bir--dede_efendi,rast,sarki,senginsemai,dil_bir,dede_efendi,midi,152.65416666666667,370,2.8131484464305654,1.3980942618025654,2.4237792395665583,11.0,8.0,2.9945826411281646,True
rast--sarki--senginsemai--hafizin_kabri--munir_nurettin_selcuk.mid,symbtr/rast--sarki--senginsemai--hafizin_kabri--munir_nurettin_selcuk.mid,rast--sarki--senginsemai--hafizin_kabri--munir_nurettin_selcuk,rast,sarki,senginsemai,hafizin_kabri,munir_nurettin_selcuk,midi,204.0,344,2.920861425208068,1.6850288856792168,1.6862745098039216,11.0,9.0,2.983897024785516,True
rast--sarki--senginsemai--sevda_ile_dillendi--munir_nurettin_selcuk.mid,symbtr/rast--sarki--senginsemai--sevda_ile_dillendi--munir_nurettin_selcuk.mid,rast--sarki--senginsemai--sevda_ile_dillendi--munir_nurettin_selcuk,rast,sarki,senginsemai,sevda_ile_dillendi,munir_nurettin_selcuk,midi,157.41041666666666,326,3.1214213429281057,1.8034820998817385,2.0710192305147106,11.0,12.0,2.995847217719218,True
rast--sarki--sofyan--acilan_bir--dramali_hasan_hasguler.mid,symbtr/rast--sarki--sofyan--acilan_bir--dramali_hasan_hasguler.mid,rast--sarki--sofyan--acilan_bir--dramali_hasan_hasguler,rast,sarki,sofyan,acilan_bir,dramali_hasan_hasguler,midi,188.1208333333333,472,2.6560246946325057,1.859761186332988,2.509025670557488,11.0,9.0,2.985116119288614,True
rast--sarki--sofyan--ask_denilen--erol_sayan.mid,symbtr/rast--sarki--sofyan--ask_denilen--erol_sayan.mid,rast--sarki--sofyan--ask_denilen--erol_sayan,rast,sarki,sofyan,ask_denilen,erol_sayan,midi,190.60208333333333,406,2.7446757455027004,1.669883082245022,2.1300921422247483,11.0,7.0,2.9770847171234074,True
rast--sarki--sofyan--bir_acaib--civan_aga.mid,symbtr/rast--sarki--sofyan--bir_acaib--civan_aga.mid,rast--sarki--sofyan--bir_acaib--civan_aga,rast,sarki,sofyan,bir_acaib,civan_aga,midi,159.95833333333334,387,2.9005660583797948,1.8578714954041615,2.41938004688721,11.0,10.0,2.993121650260965,True
rast--sarki--sofyan--gelmez_oldu--dramali_hasan_hasguler.mid,symbtr/rast--sarki--sofyan--gelmez_oldu--dramali_hasan_hasguler.mid,rast--sarki--sofyan--gelmez_oldu--dramali_hasan_hasguler,rast,sarki,sofyan,gelmez_oldu,dramali_hasan_hasguler,midi,138.63333333333333,400,2.589285131798205,1.915070997710412,2.885308968502044,11.0,7.0,2.989230369054064,True
rast--sarki--sofyan--karli_dagi--rifat_bey.mid,symbtr/rast--sarki--sofyan--karli_dagi--rifat_bey.mid,rast--sarki--sofyan--karli_dagi--rifat_bey,rast,sarki,sofyan,karli_dagi,rifat_bey,midi,108.22708333333334,277,3.146196888218397,1.3480003334147157,2.5594332903424517,11.0,11.0,2.9868393569299507,True
rast--sarki--sofyan--leb-i_renginine--ahmet_rasim_bey.mid,symbtr/rast--sarki--sofyan--leb-i_renginine--ahmet_rasim_bey.mid,rast--sarki--sofyan--leb-i_renginine--ahmet_rasim_bey,rast,sarki,sofyan,leb-i_renginine,ahmet_rasim_bey,midi,135.75625,289,2.331232197608492,1.9545574810249755,2.128815432070347,11.0,6.0,2.9925607010615742,True
rast--sarki--sofyan--sazin_gibi--lemi_atli.mid,symbtr/rast--sarki--sofyan--sazin_gibi--lemi_atli.mid,rast--sarki--sofyan--sazin_gibi--lemi_atli,rast,sarki,sofyan,sazin_gibi,lemi_atli,midi,170.025,429,2.958587490032834,1.7757876144431783,2.523158359064843,11.0,10.0,2.998317323643736,True
rast--sarki--sofyan--su_kirik--omer_dilek.mid,symbtr/rast--sarki--sofyan--su_kirik--omer_dilek.mid,rast--sarki--sofyan--su_kirik--omer_dilek,rast,sarki,sofyan,su_kirik,omer_dilek,midi,320.0,513,2.9717650497178334,1.6011025742445086,1.603125,11.0,9.0,2.993733673380133,True
rast--sarki--sofyan--yarali_gonlumde--omer_sami_gupgup.mid,symbtr/rast--sarki--sofyan--yarali_gonlumde--omer_sami_gupgup.mid,rast--sarki--sofyan--yarali_gonlumde--omer_sami_gupgup,rast,sarki,sofyan,yarali_gonlumde,omer_sami_gupgup,midi,186.99791666666667,356,3.1043314539962608,2.093494812391582,1.903764525005849,11.0,11.0,2.9986333451327427,True
rast--sarki--turkaksagi--asude_fikrim--hafiz_yusuf_efendi.mid,symbtr/rast--sarki--turkaksagi--asude_fikrim--hafiz_yusuf_efendi.mid,rast--sarki--turkaksagi--asude_fikrim--hafiz_yusuf_efendi,rast,sarki,turkaksagi,asude_fikrim,hafiz_yusuf_efendi,midi,73.28333333333333,225,3.0988166736997806,1.7454676767201749,3.0702751876279284,11.0,11.0,2.9964987530560663,True
rast--sarki--turkaksagi--esti_nesim-i--haci_arif_bey.mid,symbtr/rast--sarki--turkaksagi--esti_nesim-i--haci_arif_bey.mid,rast--sarki--turkaksagi--esti_nesim-i--haci_arif_bey,rast,sarki,turkaksagi,esti_nesim-i,haci_arif_bey,midi,290.675,631,2.848882148214509,1.5700681025609626,2.170809323127204,11.0,10.0,2.994048903432524,True
rast--sarki--turkaksagi--ey_gulnihal-i--haci_arif_bey.mid,symbtr/rast--sarki--turkaksagi--ey_gulnihal-i--haci_arif_bey.mid,rast--sarki--turkaksagi--ey_gulnihal-i--haci_arif_bey,rast,sarki,turkaksagi,ey_gulnihal-i,haci_arif_bey,midi,120.0,271,2.912658246427805,1.6913883074672391,2.2583333333333333,11.0,11.0,2.9791222518933185,True
rast--sarki--yuruksemai--fitneler_gizlemis--mahmud_celaleddin_pasa.mid,symbtr/rast--sarki--yuruksemai--fitneler_gizlemis--mahmud_celaleddin_pasa.mid,rast--sarki--yuruksemai--fitneler_gizlemis--mahmud_celaleddin_pasa,rast,sarki,yuruksemai,fitneler_gizlemis,mahmud_celaleddin_pasa,midi,143.925,402,2.9914348563345943,1.3209586300467608,2.793121417404898,11.0,10.0,2.985027498115828,True
